transaction_id,amount,transaction_hour,day_of_week,distance_from_home,foreign_transaction,previous_attempts_24h,is_fraud
4686,17.03,18,2,41.5,1,0,0
4687,118.1,23,0,8.7,1,0,0
4688,142.64,4,1,46.5,1,1,0
4689,45.52,20,6,29.4,0,0,0
4690,129.83,16,2,59.1,0,0,0
4691,137.64,18,4,44.9,0,1,0
4692,116.79,23,6,54.8,0,3,0
4693,27.32,14,1,34.1,1,1,0
4694,99.76,21,4,44.5,0,1,0
4695,13.71,16,1,103.7,0,0,0
4696,84.68,17,1,7.4,0,1,0
4697,76.62,2,6,18.6,0,1,0
4698,79.31,8,2,156.6,0,0,0
4699,252.56,7,2,112.2,0,0,0
4700,178.41,22,3,5.8,0,0,0
4701,55.7,0,6,5.9,0,2,0
4702,36.83,9,5,3.2,0,0,0
4703,947.17,14,4,69.5,1,1,1
4704,23.31,6,3,21.5,0,0,0
4705,29.92,20,1,47.6,0,0,0
4706,295.08,16,2,42.5,0,1,0
4707,107.92,21,6,77.7,0,0,0
4708,63.06,14,1,89.7,0,0,0
4709,92.84,8,0,183.9,0,1,0
4710,63.15,4,2,18.0,0,0,0
4711,30.29,23,2,64.4,0,0,0
4712,120.93,5,1,25.6,0,0,0
4713,139.32,17,6,13.0,0,1,0
4714,40.32,19,2,44.9,0,0,0
4715,157.09,13,6,21.7,0,1,0
4716,68.17,2,6,48.6,0,1,0
4717,69.28,12,0,32.8,0,0,0
4718,84.17,4,3,26.0,1,0,0
4719,88.25,5,5,36.7,1,1,0
4720,170.1,16,5,22.0,0,1,0
4721,90.73,10,5,40.6,0,0,0
4722,62.57,20,6,126.2,1,0,0
4723,124.93,20,5,0.2,0,1,0
4724,148.9,18,4,24.2,1,1,0
4725,31.88,17,5,53.9,1,1,0
4726,56.07,17,1,50.4,1,0,0
4727,122.79,8,6,2.7,0,1,0
4728,41.6,22,2,58.7,0,0,0
4729,189.62,20,2,79.3,0,0,0
4730,62.72,1,1,150.1,1,1,0
4731,65.72,5,3,11.6,1,1,0
4732,194.81,21,0,234.1,0,2,0
4733,127.66,15,0,132.0,1,0,0
4734,107.47,0,4,2.0,0,0,0
4735,918.73,0,4,28.2,0,0,1
4736,88.95,15,2,57.7,1,0,0
4737,142.28,5,1,31.8,0,2,0
4738,110.49,9,1,7.4,0,0,0
4739,29.59,2,1,3.4,0,1,0
4740,347.2,2,0,49.4,0,0,0
4741,94.62,17,5,1.7,0,0,0
4742,150.24,1,6,28.4,0,0,0
4743,161.31,17,3,24.8,1,2,0
4744,42.99,1,5,4.5,1,0,0
4745,178.0,15,3,4.7,0,0,0
4746,45.03,17,1,73.0,0,0,0
4747,85.27,17,4,16.4,0,0,0
4748,105.29,0,3,7.4,1,0,0
4749,68.32,22,3,47.4,1,0,0
4750,63.71,18,3,51.7,0,0,0
4751,12.43,12,6,25.2,0,0,0
4752,49.07,15,3,122.6,0,0,0
4753,43.6,10,3,10.3,1,1,0
4754,134.55,14,4,52.2,0,0,0
4755,63.29,2,3,0.2,1,0,0
4756,46.52,9,2,216.7,0,0,0
4757,283.04,17,6,44.2,0,0,0
4758,66.85,7,4,28.5,0,0,0
4759,135.77,16,5,19.7,0,0,0
4760,79.03,4,4,75.8,0,3,0
4761,29.6,15,2,89.9,0,1,0
4762,305.4,18,1,0.2,0,0,0
4763,296.85,6,1,172.8,0,0,0
4764,53.83,1,0,215.4,1,0,0
4765,182.25,15,5,58.6,1,2,0
4766,85.66,13,0,12.0,0,0,0
4767,24.46,1,1,28.4,0,0,0
4768,186.2,9,5,10.1,0,0,0
4769,111.82,4,2,35.2,0,2,0
4770,66.66,0,1,88.4,0,0,0
4771,36.85,8,6,167.2,0,0,0
4772,125.78,2,2,34.4,1,1,0
4773,25.61,2,6,59.7,1,0,0
4774,39.68,4,3,33.3,0,0,0
4775,266.87,9,5,29.1,0,0,0
4776,168.08,3,3,148.5,0,0,0
4777,86.55,14,1,46.6,0,0,0
4778,186.38,7,5,3.1,0,0,0
4779,40.39,9,1,20.2,0,0,0
4780,54.42,23,5,44.8,0,1,0
4781,1400.84,7,6,78.8,1,0,1
4782,174.47,0,4,54.2,0,1,0
4783,89.28,3,3,57.9,0,1,0
4784,22.02,1,3,29.5,0,1,0
4785,185.6,0,0,56.0,0,0,0
4786,436.62,5,0,24.6,0,1,0
4787,491.73,7,0,67.2,0,2,1
4788,81.88,12,6,101.9,1,0,0
4789,119.91,20,6,69.3,0,1,0
4790,42.52,20,6,31.8,0,1,0
4791,156.42,1,1,15.0,1,0,0
4792,875.52,0,6,33.9,0,0,1
4793,44.06,17,4,27.1,1,1,0
4794,45.35,1,1,5.3,0,0,0
4795,124.52,3,4,11.3,0,1,0
4796,233.5,10,2,31.3,0,0,0
4797,44.43,11,1,13.3,1,0,0
4798,470.51,12,2,118.5,0,1,0
4799,72.92,20,1,7.2,0,0,0
4800,125.9,1,6,2.2,0,2,0
4801,66.84,8,0,31.6,0,0,0
4802,245.32,18,0,42.4,0,0,0
4803,65.63,16,0,57.1,0,1,0
4804,79.71,21,5,11.7,0,0,0
4805,107.08,4,5,88.5,1,1,0
4806,114.43,20,0,30.2,0,0,0
4807,69.21,15,6,27.1,1,0,0
4808,30.7,6,3,8.1,0,0,0
4809,109.7,4,2,93.0,0,0,0
4810,69.67,3,5,4.7,0,1,0
4811,6.06,9,0,157.3,0,0,0
4812,69.61,21,3,20.6,0,1,0
4813,26.13,3,3,6.9,0,0,0
4814,102.36,9,3,53.8,0,0,0
4815,53.97,23,3,86.0,0,0,0
4816,107.18,3,5,75.2,0,0,0
4817,1156.12,14,2,8.0,1,1,1
4818,130.03,12,3,40.0,1,1,0
4819,130.55,14,2,22.0,0,1,0
4820,59.18,7,5,5.1,0,0,0
4821,43.69,13,6,92.6,0,0,0
4822,191.02,2,2,28.8,0,1,0
4823,77.3,13,2,20.9,0,0,0
4824,67.65,2,1,16.8,0,0,0
4825,263.15,8,3,7.5,0,0,0
4826,115.05,1,0,166.1,0,0,0
4827,93.13,23,6,40.8,1,0,0
4828,196.29,14,3,26.4,0,0,0
4829,66.24,11,6,6.5,1,1,0
4830,133.59,5,0,15.6,0,0,0
4831,140.34,2,2,37.3,0,0,0
4832,37.98,23,6,177.8,0,1,0
4833,44.85,4,0,91.7,0,0,0
4834,220.73,1,2,102.3,1,0,0
4835,110.89,7,2,0.3,0,1,0
4836,96.64,3,0,27.0,0,4,0
4837,87.5,7,3,78.8,0,0,0
4838,117.57,11,4,18.6,0,0,0
4839,161.75,4,6,35.0,0,1,0
4840,33.05,4,1,9.7,0,0,0
4841,20.48,12,0,6.9,0,0,0
4842,55.71,3,1,15.1,0,1,0
4843,124.39,0,5,8.9,0,0,0
4844,21.81,15,6,64.7,1,0,0
4845,28.45,3,3,102.3,0,0,0
4846,119.88,16,5,38.4,1,0,0
4847,766.47,13,2,15.8,0,0,1
4848,86.1,14,2,48.4,0,0,0
4849,34.35,3,2,0.4,1,1,0
4850,29.04,8,5,136.9,0,1,0
4851,35.43,11,1,7.2,0,1,0
4852,46.8,6,5,158.0,0,1,0
4853,84.07,14,5,18.4,0,1,0
4854,63.99,4,3,13.5,0,0,0
4855,105.4,4,5,14.9,0,0,0
4856,44.14,12,1,42.4,0,0,0
4857,122.07,22,0,15.9,0,3,0
4858,107.71,5,4,72.0,0,0,0
4859,27.0,10,2,140.8,0,0,0
4860,137.64,23,4,15.2,0,0,0
4861,109.14,4,6,24.0,0,0,0
4862,304.42,7,3,22.0,0,1,0
4863,189.68,19,4,148.7,0,1,0
4864,92.07,10,4,133.0,0,0,0
4865,41.87,8,1,47.2,0,2,0
4866,52.41,9,1,29.0,0,0,0
4867,73.36,22,4,16.8,1,1,0
4868,34.56,9,2,34.8,0,0,0
4869,330.98,23,1,6.3,0,2,1
4870,28.24,23,0,46.5,0,0,0
4871,69.21,10,5,39.8,1,0,0
4872,19.45,19,3,4.9,0,1,0
4873,52.43,15,0,35.2,0,0,0
4874,146.19,21,3,34.4,0,0,0
4875,49.54,14,4,13.4,0,0,0
4876,4.72,21,2,63.3,1,1,0
4877,53.14,8,6,42.0,0,2,0
4878,789.27,17,2,4.4,0,0,1
4879,256.73,12,5,107.9,0,1,0
4880,203.42,8,2,37.0,0,0,0
4881,146.72,22,3,5.2,0,0,0
4882,100.75,4,4,11.1,0,0,0
4883,63.71,16,3,71.5,0,0,0
4884,52.22,12,4,140.9,0,0,0
4885,81.93,23,1,9.7,1,1,0
4886,57.23,5,2,13.9,0,0,0
4887,45.25,12,6,20.2,1,2,0
4888,72.95,19,3,28.3,0,3,0
4889,97.72,7,1,100.6,0,1,0
4890,59.33,6,1,23.2,0,1,0
4891,58.84,1,1,158.1,0,1,0
4892,220.42,21,1,108.1,1,1,0
4893,69.36,6,6,55.2,1,1,0
4894,120.99,16,2,46.8,1,0,0
4895,89.37,6,5,153.7,0,0,0
4896,1324.53,12,4,29.4,0,0,1
4897,472.25,23,4,7.4,0,0,1
4898,102.49,19,4,48.3,1,1,0
4899,24.49,16,4,152.5,0,0,0
4900,88.15,7,0,87.5,1,0,0
4901,39.92,7,6,206.1,0,0,0
4902,95.88,20,2,30.9,1,0,0
4903,574.9,4,0,6.4,1,2,1
4904,61.81,19,5,15.1,0,0,0
4905,57.45,7,1,21.1,0,0,0
4906,68.06,11,4,147.4,0,0,0
4907,67.26,16,6,19.7,0,0,0
4908,121.65,10,1,113.2,1,1,0
4909,1044.7,3,1,93.9,0,0,1
4910,36.87,21,6,123.3,0,0,0
4911,171.2,8,0,45.5,1,0,0
4912,25.42,13,4,4.4,0,0,0
4913,68.07,6,5,11.5,0,1,0
4914,22.86,3,0,5.6,0,0,0
4915,157.06,20,6,118.1,0,0,0
4916,16.17,1,6,20.4,0,0,0
4917,30.28,4,1,53.8,0,1,0
4918,101.08,16,0,131.8,1,0,0
4919,338.69,12,2,2.3,1,0,0
4920,65.16,11,3,14.8,0,0,0
4921,139.51,18,5,11.0,0,2,0
4922,199.14,3,6,5.8,0,0,0
4923,42.78,6,3,3.8,0,0,0
4924,54.66,3,4,2.0,0,1,0
4925,101.22,11,1,58.0,0,1,0
4926,1943.61,5,4,162.4,0,1,1
4927,112.11,19,2,24.6,1,2,0
4928,143.72,0,2,32.8,0,0,0
4929,164.83,18,4,40.4,0,0,0
4930,57.2,20,2,55.7,1,1,0
4931,40.02,2,6,19.8,0,0,0
4932,81.92,3,6,43.0,0,0,0
4933,68.63,6,3,59.4,1,0,0
4934,158.93,6,6,84.9,0,0,0
4935,215.58,4,0,31.9,0,0,0
4936,147.56,2,6,16.8,0,2,0
4937,97.85,15,1,37.7,0,0,0
4938,84.65,6,0,60.5,0,0,0
4939,19.69,4,2,10.2,0,0,0
4940,624.2,14,1,46.1,0,1,1
4941,7.16,2,3,11.8,1,0,0
4942,45.12,19,3,295.7,0,1,0
4943,154.94,6,1,109.3,0,0,0
4944,38.35,19,0,5.8,0,0,0
4945,12.8,18,2,39.9,0,1,0
4946,86.66,5,1,16.2,0,0,0
4947,19.38,19,5,5.8,0,0,0
4948,81.78,21,6,74.6,0,0,0
4949,156.49,23,5,28.2,0,0,0
4950,75.15,7,5,21.4,0,0,0
4951,82.78,6,4,4.2,0,0,0
4952,196.03,9,2,45.2,1,0,0
4953,76.23,14,1,0.4,0,0,0
4954,315.32,8,5,54.3,1,0,0
4955,149.54,6,2,9.5,0,0,0
4956,115.35,9,5,74.3,0,0,0
4957,208.86,18,5,48.0,0,0,0
4958,35.21,0,4,16.7,0,0,0
4959,63.72,10,4,37.9,1,1,0
4960,100.34,20,0,66.1,0,1,0
4961,73.56,23,1,50.0,0,1,0
4962,140.29,21,0,24.4,0,0,0
4963,137.75,5,1,9.1,0,0,0
4964,772.34,15,6,46.7,1,1,1
4965,229.56,21,1,75.9,0,1,0
4966,3.86,10,4,14.2,0,0,0
4967,170.22,12,4,236.4,0,2,0
4968,194.81,20,5,102.7,0,0,0
4969,36.55,3,5,83.5,0,1,0
4970,80.33,5,1,76.5,0,1,0
4971,79.08,4,1,95.9,0,1,0
4972,312.92,23,3,58.4,0,0,0
4973,109.5,2,5,11.3,0,0,0
4974,97.39,10,2,68.9,0,0,0
4975,110.52,12,3,75.7,0,0,0
4976,122.3,22,3,133.0,1,0,0
4977,207.5,7,0,19.2,0,0,0
4978,109.18,20,4,11.6,0,0,0
4979,131.51,8,0,72.4,0,0,0
4980,149.9,17,4,33.9,0,0,0
4981,1662.55,17,0,12.6,0,0,1
4982,43.15,15,1,29.7,0,0,0
4983,61.4,9,1,41.4,0,1,0
4984,199.25,11,5,199.2,0,3,0
4985,66.76,12,4,13.3,0,1,0
4986,22.31,13,5,75.4,0,1,0
4987,22.58,4,5,118.2,0,1,0
4988,660.55,20,0,23.1,1,1,1
4989,9.46,1,6,7.9,1,0,0
4990,319.0,12,1,99.8,0,0,0
4991,89.74,16,5,66.7,1,0,0
4992,185.71,9,3,87.3,0,1,1
4993,26.41,19,4,39.3,1,0,0
4994,127.98,8,6,47.2,0,0,0
4995,75.47,15,0,32.1,0,0,0
4996,50.59,16,0,22.9,0,1,0
4997,120.28,2,6,18.4,0,1,0
4998,169.78,19,1,31.6,0,2,0
4999,110.93,10,0,224.2,0,1,0
5000,90.27,0,0,46.8,0,0,0
